unix,open,high,low,close,volume_btc,volume_usd
1533027600000,8007.61,8051.69,7969.01,8009.97,96.12450111,769954.3702
1533024000000,8104.99,8104.99,8000.0,8007.61,135.6021967,1085849.506
1533020400000,8104.52,8112.99,8086.05,8104.99,152.8319095,1238701.098
1533016800000,8123.0,8132.02,8104.52,8104.52,125.3808169,1016151.338
1533013200000,8106.37,8123.0,8096.3,8123.0,83.22112831,676005.2253
1533009600000,8110.25,8121.0,8076.05,8106.37,55.29766089,448263.2993
1533006000000,8117.09,8118.29,8108.35,8110.25,86.93395352,705056.0965
1533002400000,8107.57,8134.25,8107.57,8117.09,164.3389795,1333954.287
1532998800000,8123.01,8127.38,8096.88,8107.57,107.0513998,867926.7175
1532995200000,8166.86,8184.07,8117.91,8123.01,62.0786691,504265.6499
1532991600000,8151.3,8186.05,8150.01,8166.86,44.19831969,360961.4891
1532988000000,8120.01,8197.05,8120.01,8151.3,40.22401319,327877.9987
1532984400000,8140.87,8143.66,8120.0,8120.01,37.5166351,304635.4522
1532980800000,8105.11,8180.46,8070.0,8140.87,338.9437436,2759296.954
1532977200000,7957.4,8143.82,7955.0,8105.11,343.447098,2783676.508
1532973600000,7900.74,7961.45,7849.54,7957.4,224.2559205,1784494.061
1532970000000,8106.19,8115.58,7875.0,7900.74,320.9714359,2535911.862
1532966400000,8114.83,8119.9,8075.26,8106.19,83.16547541,674155.1451
1532962800000,8167.5,8170.0,8101.02,8114.83,78.16251336,634275.5083
1532959200000,8114.55,8188.98,8114.55,8167.5,107.5132216,878114.2371
1532955600000,8132.36,8139.02,8093.78,8114.55,40.03216708,324843.0213
1532952000000,8147.23,8159.0,8114.99,8132.36,100.8058205,819789.2224
1532948400000,8130.57,8147.23,8094.0,8147.23,134.5570276,1096267.052
1532944800000,8142.99,8147.0,8100.0,8130.57,118.1779616,960854.1891
1532941200000,8154.45,8159.0,8135.0,8142.99,97.94175071,797538.6966
1532937600000,8148.05,8175.5,8120.69,8154.45,116.8425975,952787.119
1532934000000,8127.82,8151.68,8103.01,8148.05,90.62087536,738383.4235
1532930400000,8160.0,8160.0,8111.03,8127.82,60.8888087,494893.2771
1532926800000,8167.46,8167.46,8155.46,8160.0,97.38975699,794700.417
1532923200000,8172.32,8186.46,8145.0,8167.46,73.16097006,597539.2965
1532919600000,8184.06,8208.34,8164.06,8172.32,93.23845947,761974.5271
1532916000000,8200.0,8210.06,8177.58,8184.06,56.18715824,459839.0743
1532912400000,8152.1,8274.97,8145.0,8200.0,83.42784939,684108.365
1532908800000,8216.06,8216.06,8077.23,8152.1,169.9565696,1385502.951
1532905200000,8183.91,8267.23,8181.68,8216.06,74.98723994,616099.6626
1532901600000,8186.23,8190.0,8172.56,8183.91,8.787595384,71916.88974
1532898000000,8197.02,8205.27,8170.0,8186.23,19.70070578,161274.5086
1532894400000,8213.16,8216.73,8197.01,8197.02,10.80804403,88593.75311
1532890800000,8209.16,8217.59,8209.16,8213.16,14.60922015,119987.8626
1532887200000,8191.02,8211.49,8191.02,8209.16,9.475487172,77785.79027
1532883600000,8178.58,8193.75,8178.58,8191.02,10.8418712,88805.98385
1532880000000,8223.3,8223.3,8178.41,8178.58,13.23559795,108248.3967
1532876400000,8217.17,8227.84,8201.24,8223.3,13.85757613,113955.0058
1532872800000,8193.22,8223.93,8193.22,8217.17,14.69628977,120761.9114
1532869200000,8214.02,8214.02,8168.68,8193.22,9.784697961,80168.18303
1532865600000,8152.83,8214.02,8152.83,8214.02,40.32918419,331264.7255
1532862000000,8136.37,8152.83,8120.34,8152.83,25.78158219,210192.8567
1532858400000,8152.62,8156.19,8130.25,8136.37,11.27267357,91718.64301
1532854800000,8149.61,8171.73,8149.6,8152.62,3.654811583,29796.29
1532851200000,8171.2,8172.19,8133.26,8149.61,15.4331607,125774.2408
1532847600000,8195.05,8205.33,8171.2,8171.2,5.594850637,45716.64352
1532844000000,8211.52,8211.52,8187.52,8195.05,17.80304174,145896.8172
1532840400000,8180.1,8217.68,8178.06,8211.52,7.558580689,62067.4365
1532836800000,8223.02,8227.56,8180.01,8180.1,20.98880323,171690.5093
1532833200000,8234.03,8240.84,8215.01,8223.02,10.13916767,83374.57856
1532829600000,8259.84,8269.84,8234.03,8234.03,22.52541855,185474.9721
1532826000000,8261.19,8261.19,8226.06,8259.84,14.30956985,118194.7574
1532822400000,8234.98,8280.0,8224.65,8261.19,96.20608076,794776.7123
1532818800000,8176.92,8234.98,8175.0,8234.98,22.12955381,182236.433
1532815200000,8168.98,8190.0,8165.76,8176.92,11.16284922,91277.72504
1532811600000,8170.74,8175.22,8168.97,8168.98,5.106073388,41711.41139
1532808000000,8191.24,8192.42,8163.24,8170.74,10.60541346,86654.076
1532804400000,8191.23,8200.11,8191.22,8191.24,30.62259849,250837.0536
1532800800000,8173.47,8192.06,8100.0,8191.23,169.689344,1389964.445
1532797200000,8177.42,8202.72,8160.0,8173.47,101.556039,830065.2377
1532793600000,8108.16,8177.42,8108.15,8177.42,58.9743618,482258.1257
1532790000000,8145.16,8145.16,8055.67,8108.16,166.3175129,1348529.006
1532786400000,8154.73,8158.8,8117.99,8145.16,105.5518832,859736.9772
1532782800000,8185.01,8185.01,8152.93,8154.73,8.443010315,68850.46951
1532779200000,8172.61,8188.63,8168.95,8185.01,5.350607947,43794.77956
1532775600000,8180.01,8200.0,8145.0,8172.61,81.69231651,667639.4428
1532772000000,8172.77,8196.84,8172.77,8180.01,4.94453288,40446.3284
1532768400000,8191.0,8191.0,8162.04,8172.77,9.28282658,75866.40659
1532764800000,8191.0,8191.01,8190.39,8191.0,8.64118444,70779.94175
1532761200000,8180.0,8196.84,8170.43,8191.0,12.96650631,106208.6531
1532757600000,8179.39,8180.0,8170.23,8180.0,16.70064384,136611.2666
1532754000000,8220.67,8224.82,8177.0,8179.39,59.4417175,486196.9897
1532750400000,8192.21,8220.67,8191.02,8220.67,3.84181185,31582.26742
1532746800000,8192.21,8192.21,8192.21,8192.21,0.0,0.0
1532743200000,8192.21,8192.21,8192.21,8192.21,0.0,0.0
1532739600000,8192.21,8192.21,8192.21,8192.21,0.0,0.0
1532736000000,8192.21,8192.21,8192.21,8192.21,0.0,0.0
1532732400000,8250.56,8262.55,8130.12,8192.21,72.92839056,597444.6904
1532728800000,8252.48,8254.49,8224.45,8250.56,29.57340866,243997.1826
1532725200000,8230.16,8269.62,8226.57,8252.48,39.26038055,323995.5053
1532721600000,8215.0,8235.0,8180.15,8230.16,280.7221836,2310388.486
1532718000000,8262.2,8268.09,8203.82,8215.0,176.2761501,1448108.573
1532714400000,8176.27,8268.8,8176.27,8262.2,214.0697692,1768687.247
1532710800000,8183.83,8183.83,8158.14,8176.27,56.50504801,462000.5289
1532707200000,8143.47,8225.0,8135.0,8183.83,244.4701834,2000702.421
1532703600000,7820.8,8182.06,7820.79,8143.47,871.5887524,7097756.858
1532700000000,7864.12,7875.0,7820.8,7820.8,88.14516456,689365.703
1532696400000,7829.73,7881.92,7795.0,7864.12,209.2862142,1645851.903
1532692800000,7909.98,7920.0,7814.35,7829.73,139.2974862,1090661.707
1532689200000,7938.87,7943.0,7890.0,7909.98,96.10831953,760214.8853
1532685600000,7945.0,7951.31,7909.09,7938.87,189.6403319,1505529.942
1532682000000,7956.46,7975.0,7941.99,7945.0,118.1952697,939061.4175
1532678400000,7904.1,7974.87,7904.1,7956.46,125.0966534,995326.5189
1532674800000,7902.01,7906.27,7873.64,7904.1,114.5421981,905352.9876
1532671200000,7900.0,7910.01,7870.49,7902.01,35.20373457,278180.2626
1532667600000,7918.0,7924.12,7896.1,7900.0,34.97996042,276341.6873
1532664000000,7873.46,7931.02,7873.46,7918.0,81.30031048,643735.8583
1532660400000,7861.71,7889.99,7850.01,7873.46,219.6412275,1729336.419
1532656800000,7885.03,7910.0,7859.99,7861.71,158.9047442,1249263.017
1532653200000,7897.85,7924.99,7862.79,7885.03,89.51715117,705845.4225
1532649600000,7926.36,7936.0,7877.12,7897.85,77.75620565,614106.8488
1532646000000,7910.42,7944.96,7843.05,7926.36,278.8889985,2210574.602
1532642400000,7958.52,8035.01,7902.76,7910.42,320.7838548,2537535.021
1532638800000,8139.91,8150.0,7918.91,7958.52,428.3799051,3409270.042
1532635200000,8270.65,8285.0,8110.11,8139.91,357.2362714,2907871.098
1532631600000,8225.0,8282.46,8224.62,8270.65,314.8295583,2603845.086
1532628000000,8210.01,8230.0,8204.99,8225.0,52.21260487,429448.6751
1532624400000,8197.94,8239.0,8197.94,8210.01,21.82850588,179212.2516
1532620800000,8200.0,8200.08,8182.24,8197.94,58.8530059,482473.4112
1532617200000,8210.0,8215.0,8192.53,8200.0,39.0578214,320274.1355
1532613600000,8199.36,8218.09,8169.99,8210.0,169.2898885,1389869.984
1532610000000,8224.27,8228.99,8190.2,8199.36,93.52272364,766826.4793
1532606400000,8236.65,8241.97,8176.57,8224.27,66.403355,546119.1204
1532602800000,8281.0,8281.0,8223.36,8236.65,143.5712881,1182546.45
1532599200000,8261.67,8290.0,8251.02,8281.0,227.1248503,1880820.885
1532595600000,8237.84,8282.12,8237.84,8261.67,75.851169,626657.3274
1532592000000,8229.99,8264.99,8229.99,8237.84,201.3288264,1658514.659
1532588400000,8257.01,8288.0,8207.67,8229.99,177.4846567,1460696.95
1532584800000,8193.42,8260.0,8192.96,8257.01,192.330166,1588072.104
1532581200000,8218.0,8223.34,8187.76,8193.42,61.75681899,505999.5558
1532577600000,8220.93,8227.97,8200.68,8218.0,25.23054398,207344.6104
1532574000000,8185.0,8230.08,8173.07,8220.93,22.44700167,184535.2294
1532570400000,8218.01,8218.02,8171.12,8185.0,41.97351076,343553.1856
1532566800000,8223.52,8233.0,8196.57,8218.01,28.94423042,237863.975
1532563200000,8160.0,8243.08,8160.0,8223.52,61.22173899,503458.195
1532559600000,8255.04,8274.99,8151.0,8160.0,291.3219508,2377187.118
1532556000000,8288.57,8300.0,8249.34,8255.04,108.9191015,899131.5395
1532552400000,8174.71,8322.1,8174.71,8288.57,84.55667671,700853.9339
1532548800000,8167.67,8185.0,8122.22,8174.71,300.1519378,2453655.047
1532545200000,8072.87,8167.67,8065.88,8167.67,75.51128253,616751.237
1532541600000,8099.99,8119.99,8072.37,8072.87,248.2088717,2003757.954
1532538000000,8160.0,8160.0,8090.25,8099.99,83.79417592,678731.987
1532534400000,8098.88,8169.56,8074.3,8160.0,107.6841667,878702.8007
1532530800000,8184.8,8189.69,8039.99,8098.88,163.1515034,1321344.448
1532527200000,8200.0,8206.85,8161.36,8184.8,40.55034898,331896.4964
1532523600000,8204.99,8217.07,8153.65,8200.0,146.2671227,1199390.406
1532520000000,8175.84,8221.53,8175.84,8204.99,102.2845328,839243.5688
1532516400000,8214.06,8219.0,8166.05,8175.84,344.1202027,2813471.718
1532512800000,8241.3,8241.3,8146.42,8214.06,281.0346075,2308435.128
1532509200000,8283.93,8283.93,8218.89,8241.3,221.7749831,1827714.168
1532505600000,8320.37,8320.37,8260.0,8283.93,148.6550267,1231447.836
1532502000000,8324.61,8350.0,8317.14,8320.37,70.67654468,588055.002
1532498400000,8433.37,8433.37,8290.63,8324.61,145.3688427,1210138.921
1532494800000,8420.0,8438.37,8383.0,8433.37,253.8228607,2140582.099
1532491200000,8350.37,8420.01,8317.62,8420.0,192.3800831,1619840.3
1532487600000,8339.01,8359.62,8288.0,8350.37,91.59853991,764881.6997
1532484000000,8414.01,8414.01,8311.36,8339.01,148.1913849,1235769.441
1532480400000,8420.03,8443.99,8400.0,8414.01,59.42080276,499967.2286
1532476800000,8400.0,8480.0,8365.17,8420.03,100.9633643,850114.5559
1532473200000,8308.99,8480.0,8308.99,8400.0,234.1490653,1966852.149
1532469600000,8255.57,8320.0,8251.56,8308.99,290.0660239,2410155.692
1532466000000,8227.04,8260.91,8210.0,8255.57,65.59509062,541524.8623
1532462400000,8258.24,8259.03,8193.47,8227.04,327.0502412,2690655.416
1532458800000,8255.01,8300.01,8248.57,8258.24,104.1771275,860319.7216
1532455200000,8236.5,8269.71,8212.01,8255.01,71.07525974,586726.9799
1532451600000,8165.96,8280.0,8165.96,8236.5,184.1131384,1516447.865
1532448000000,8176.38,8192.39,8152.18,8165.96,66.48302117,542897.6915
1532444400000,8158.14,8199.91,8146.2,8176.38,171.7866398,1404592.846
1532440800000,8230.01,8246.36,8121.61,8158.14,192.8086682,1572960.108
1532437200000,8213.0,8247.65,8138.12,8230.01,392.2363894,3228109.407
1532433600000,8233.2,8350.0,8133.8,8213.0,466.9979363,3835454.051
1532430000000,8119.94,8250.0,8087.76,8233.2,322.9869977,2659216.55
1532426400000,8006.17,8120.0,8000.11,8119.94,213.3308682,1732233.85
1532422800000,7975.2,8021.01,7967.83,8006.17,191.7548466,1535221.9
1532419200000,7997.07,8017.71,7950.0,7975.2,171.4327463,1367210.439
1532415600000,7972.16,8018.47,7969.16,7997.07,177.5825328,1420139.945
1532412000000,7966.88,7988.96,7930.6,7972.16,155.5268005,1239884.538
1532408400000,7850.0,8010.0,7850.0,7966.88,343.982802,2740469.705
1532404800000,7746.56,7858.5,7746.56,7850.0,211.6159661,1661185.334
1532401200000,7732.61,7782.98,7732.61,7746.56,54.82043132,424669.7604
1532397600000,7742.52,7768.88,7715.58,7732.61,34.21270879,264553.5341
1532394000000,7713.81,7765.81,7713.81,7742.52,58.31057219,451470.7714
1532390400000,7713.62,7724.9,7700.0,7713.81,44.27068779,341495.6742
1532386800000,7722.82,7725.0,7698.21,7713.62,24.97880705,192677.0257
1532383200000,7752.56,7769.94,7719.39,7722.82,60.35567799,466116.0371
1532379600000,7703.01,7753.06,7703.0,7752.56,34.54939651,267846.2694
1532376000000,7749.77,7763.21,7703.0,7703.01,172.6989084,1330301.419
1532372400000,7746.72,7792.88,7730.01,7749.77,236.4572241,1832489.101
1532368800000,7722.23,7810.0,7634.16,7746.72,379.7676525,2941953.669
1532365200000,7730.0,7750.0,7708.8,7722.23,86.9354282,671335.3717
1532361600000,7726.63,7740.0,7700.0,7730.0,98.06219279,758020.7503
1532358000000,7695.38,7740.0,7689.33,7726.63,75.02643949,579701.5382
1532354400000,7714.79,7718.74,7685.0,7695.38,38.33344602,294990.4339
1532350800000,7699.59,7723.14,7690.0,7714.79,46.17877075,356259.5188
1532347200000,7675.5,7705.94,7656.57,7699.59,101.9247922,784779.111
1532343600000,7687.57,7702.78,7650.01,7675.5,156.9975752,1205034.888
1532340000000,7707.85,7707.85,7670.01,7687.57,28.28253271,217423.95
1532336400000,7703.21,7710.31,7649.11,7707.85,250.4368433,1930329.623
1532332800000,7741.43,7742.58,7680.0,7703.21,168.2940422,1296404.349
1532329200000,7670.0,7781.0,7640.88,7741.43,347.0778107,2686878.576
1532325600000,7635.87,7691.56,7635.0,7670.0,257.3717467,1974041.297
1532322000000,7669.13,7669.13,7622.88,7635.87,201.9688437,1542207.834
1532318400000,7618.85,7700.0,7614.78,7669.13,249.1045239,1910414.977
1532314800000,7631.99,7642.99,7609.59,7618.85,51.58154996,392992.0919
1532311200000,7509.62,7667.53,7509.62,7631.99,259.3227298,1979148.48
1532307600000,7463.37,7509.62,7457.41,7509.62,16.44935368,123528.3954
1532304000000,7400.37,7472.83,7378.89,7463.37,21.15084275,157856.5653
1532300400000,7404.03,7413.6,7381.0,7400.37,11.5838951,85725.10978
1532296800000,7380.07,7416.22,7351.15,7404.03,85.42582592,632495.3779
1532293200000,7524.89,7567.8,7333.98,7380.07,116.391031,858973.9565
1532289600000,7516.87,7533.33,7516.87,7524.89,9.959321304,74942.79728
1532286000000,7518.62,7524.7,7508.68,7516.87,29.27998692,220093.8553
1532282400000,7500.01,7529.99,7500.0,7518.62,28.38551186,213419.8771
1532278800000,7505.99,7517.49,7485.0,7500.01,32.68201805,245115.4622
1532275200000,7523.0,7535.0,7490.0,7505.99,61.21204896,459457.0274
1532271600000,7483.29,7542.69,7483.29,7523.0,66.13283282,497517.3013
1532268000000,7458.49,7500.0,7455.96,7483.29,126.2787864,944980.7797
1532264400000,7438.9,7482.66,7429.52,7458.49,40.72889031,303776.0211
1532260800000,7445.0,7457.5,7431.48,7438.9,5.209755343,38754.84902
1532257200000,7454.97,7458.04,7444.65,7445.0,11.8416483,88161.07159
1532253600000,7436.88,7454.98,7425.68,7454.97,0.928902764,6924.942241
1532250000000,7439.14,7446.45,7427.34,7436.88,3.147458638,23407.2722
1532246400000,7392.99,7449.05,7392.99,7439.14,8.125428076,60446.19702
1532242800000,7386.0,7399.49,7377.55,7392.99,3.812788803,28187.90949
1532239200000,7411.2,7411.2,7373.84,7386.0,1.921634583,14193.19303
1532235600000,7402.69,7413.27,7381.88,7411.2,0.58554689,4339.60511
1532232000000,7417.79,7417.79,7370.81,7402.69,3.031657694,22442.4221
1532228400000,7430.02,7430.02,7406.84,7417.79,6.391480283,47410.65853
1532224800000,7472.99,7483.61,7430.0,7430.02,9.073599976,67417.02929
1532221200000,7446.93,7473.0,7431.77,7472.99,26.5337496,198286.4454
1532217600000,7408.79,7446.93,7350.0,7446.93,45.67333568,340126.1337
1532214000000,7420.0,7425.29,7408.0,7408.79,37.84333342,280373.3102
1532210400000,7415.01,7427.33,7400.69,7420.0,5.520498939,40962.10212
1532206800000,7415.0,7435.81,7414.99,7415.01,6.114373158,45338.13811
1532203200000,7432.25,7459.81,7414.04,7415.0,17.97959608,133318.7049
1532199600000,7420.0,7448.0,7391.19,7432.25,29.46452016,218987.68
1532196000000,7412.48,7435.0,7412.47,7420.0,46.49638304,345003.1621
1532192400000,7405.02,7416.66,7387.0,7412.48,18.20379038,134935.2321
1532188800000,7406.39,7421.32,7383.59,7405.02,26.66968456,197489.5476
1532185200000,7356.49,7406.7,7345.0,7406.39,62.4438883,462483.7899
1532181600000,7358.01,7385.0,7355.0,7356.49,15.93738715,117243.2292
1532178000000,7335.01,7371.59,7335.01,7358.01,4.570724532,33631.43681
1532174400000,7315.51,7352.28,7310.0,7335.01,13.53307401,99265.23319
1532170800000,7300.88,7315.51,7290.14,7315.51,3.335066269,24397.71064
1532167200000,7323.94,7323.94,7290.15,7300.88,23.98147804,175085.8934
1532163600000,7302.69,7328.9,7302.69,7323.94,6.57455125,48151.61888
1532160000000,7328.9,7328.91,7301.48,7302.69,10.95243763,79982.25674
1532156400000,7336.43,7336.43,7325.67,7328.9,13.79010427,101066.2952
1532152800000,7314.86,7340.0,7314.86,7336.43,29.83311354,218868.5492
1532149200000,7292.97,7320.0,7286.83,7314.86,44.44389483,325100.8686
1532145600000,7283.12,7295.0,7261.41,7292.97,9.3669235,68312.69208
1532142000000,7283.98,7299.99,7270.01,7283.12,24.43784261,177983.7403
1532138400000,7257.72,7299.79,7257.72,7283.98,20.8496338,151868.3156
1532134800000,7235.23,7264.99,7232.46,7257.72,29.34609986,212985.7759
1532131200000,7334.8,7334.81,7214.96,7235.23,82.83560532,599334.6567
1532127600000,7354.78,7359.49,7324.76,7334.8,29.51470449,216484.4545
1532124000000,7297.65,7371.72,7280.0,7354.78,65.29368556,480220.6927
1532120400000,7351.32,7368.98,7297.65,7297.65,48.76354057,355859.2519
1532116800000,7345.0,7372.55,7324.48,7351.32,188.5979666,1386444.004
1532113200000,7357.12,7380.01,7295.14,7345.0,98.16634213,721031.7829
1532109600000,7327.19,7393.91,7272.01,7357.12,144.8361534,1065576.961
1532106000000,7457.0,7482.0,7300.0,7327.19,465.8154557,3413118.349
1532102400000,7459.84,7676.31,7455.4,7457.0,403.6104366,3009723.026
1532098800000,7468.33,7505.0,7448.48,7459.84,62.85574762,468893.8203
1532095200000,7462.57,7489.01,7431.15,7468.33,154.9153291,1156958.8
1532091600000,7449.9,7469.1,7434.01,7462.57,196.1473445,1463763.288
1532088000000,7483.17,7494.88,7427.18,7449.9,99.48653277,741164.7205
1532084400000,7450.01,7505.28,7450.01,7483.17,115.6529388,865450.6024
1532080800000,7432.47,7455.0,7432.36,7450.01,28.85737872,214987.76
1532077200000,7456.3,7465.01,7427.07,7432.47,228.917921,1701425.58
1532073600000,7433.92,7490.0,7433.92,7456.3,138.4698605,1032472.821
1532070000000,7371.63,7439.93,7345.19,7433.92,48.96933444,364034.1146
1532066400000,7409.89,7423.4,7346.12,7371.63,42.98481793,316868.1734
1532062800000,7437.19,7448.59,7399.01,7409.89,92.96892814,688889.5309
1532059200000,7452.63,7453.13,7429.28,7437.19,39.61251736,294605.818
1532055600000,7452.8,7458.0,7435.98,7452.63,66.28733573,494014.9869
1532052000000,7456.28,7466.48,7443.59,7452.8,19.19913844,143087.3389
1532048400000,7400.0,7456.28,7390.95,7456.28,65.43294865,487886.3863
1532044800000,7466.58,7468.15,7369.98,7400.0,146.5809336,1084698.908
1532041200000,7482.78,7500.13,7424.12,7466.58,38.11284757,284572.6254
1532037600000,7439.79,7557.28,7437.89,7482.78,140.7849014,1053462.445
1532034000000,7423.98,7455.0,7416.37,7439.79,63.52093597,472582.4242
1532030400000,7448.48,7485.98,7416.79,7423.98,191.0567901,1418401.788
1532026800000,7418.75,7489.89,7416.0,7448.48,97.74630408,728061.391
1532023200000,7430.0,7460.01,7411.01,7418.75,290.2324733,2153162.161
1532019600000,7358.83,7438.41,7358.81,7430.0,1245.766486,9256044.992
1532016000000,7377.86,7417.13,7355.0,7358.83,63.68822329,468670.8082
1532012400000,7450.0,7469.99,7365.34,7377.86,47.81358066,352761.9042
1532008800000,7475.19,7475.19,7421.07,7450.0,239.8042284,1786541.501
1532005200000,7418.43,7500.0,7410.0,7475.19,94.18609174,704058.9311
1532001600000,7410.33,7445.0,7393.76,7418.43,240.0690945,1780935.773
1531998000000,7356.0,7420.0,7351.11,7410.33,307.0381622,2275254.104
1531994400000,7410.0,7412.85,7356.0,7356.0,266.2895589,1958825.996
1531990800000,7314.8,7410.49,7313.91,7410.0,185.9442182,1377846.657
1531987200000,7306.1,7330.04,7299.0,7314.8,49.81813823,364409.7175
1531983600000,7336.92,7338.35,7306.1,7306.1,61.65946231,450490.1976
1531980000000,7328.6,7355.85,7328.49,7336.92,74.74926785,548429.3982
1531976400000,7318.11,7328.6,7304.97,7328.6,18.58200609,136180.0898
1531972800000,7319.48,7344.46,7318.11,7318.11,6.83977566,50054.23065
1531969200000,7329.95,7352.82,7319.48,7319.48,36.43137092,266658.6908
1531965600000,7309.99,7338.51,7292.31,7329.95,8.908037921,65295.47256
1531962000000,7345.0,7345.0,7285.37,7309.99,46.98439375,343455.4485
1531958400000,7378.55,7378.55,7310.12,7345.0,27.08483242,198938.0941
1531954800000,7362.35,7389.3,7348.0,7378.55,65.03487777,479863.0973
1531951200000,7339.52,7385.47,7280.51,7362.35,89.7734224,660943.3564
1531947600000,7333.88,7357.33,7307.24,7339.52,56.53835466,414964.3848
1531944000000,7393.94,7393.94,7241.19,7333.88,430.9279531,3160373.897
1531940400000,7428.65,7434.76,7345.01,7393.94,120.30155,889502.4423
1531936800000,7503.12,7584.03,7393.95,7428.65,293.3989245,2179557.921
1531933200000,7433.61,7510.0,7433.45,7503.12,150.1650508,1126706.396
1531929600000,7423.19,7450.0,7406.61,7433.61,222.353594,1652889.9
1531926000000,7433.47,7437.0,7377.77,7423.19,289.1786117,2146627.779
1531922400000,7444.22,7519.05,7423.27,7433.47,309.1649578,2298168.439
1531918800000,7430.01,7460.0,7380.97,7444.22,236.244824,1758658.444
1531915200000,7407.35,7459.49,7404.93,7430.01,243.6123732,1810042.369
1531911600000,7390.3,7430.0,7387.56,7407.35,399.7366634,2960989.374
1531908000000,7395.6,7420.7,7354.57,7390.3,197.3704109,1458626.548
1531904400000,7359.8,7399.49,7359.8,7395.6,35.84489741,265094.5233
1531900800000,7425.31,7429.87,7320.12,7359.8,185.138088,1362579.3
1531897200000,7456.55,7458.08,7409.91,7425.31,27.43551666,203717.2162
1531893600000,7453.96,7473.43,7448.57,7456.55,27.97540056,208599.973
1531890000000,7433.87,7467.22,7421.7,7453.96,81.41179392,606840.2554
1531886400000,7455.0,7472.98,7409.15,7433.87,59.41590322,441690.1005
1531882800000,7400.0,7542.06,7400.0,7455.0,459.2689585,3423850.086
1531879200000,7327.66,7445.46,7327.66,7400.0,337.8841963,2500343.053
1531875600000,7349.86,7354.5,7315.34,7327.66,190.3237195,1394627.507
1531872000000,7322.78,7366.21,7316.43,7349.86,102.7747937,755380.3454
1531868400000,7322.32,7334.68,7301.97,7322.78,27.44918956,201004.3763
1531864800000,7351.92,7416.1,7270.05,7322.32,256.4441553,1877766.167
1531861200000,7307.85,7384.49,7307.85,7351.92,97.02617473,713328.6746
1531857600000,7305.82,7334.01,7297.91,7307.85,127.8735174,934480.484
1531854000000,7339.14,7372.75,7293.36,7305.82,190.2171371,1389692.165
1531850400000,7193.77,7464.98,7175.51,7339.14,823.7418128,6045556.488
1531846800000,6751.43,7251.35,6751.43,7193.77,1378.563772,9917070.706
1531843200000,6775.24,6775.24,6725.15,6751.43,74.14991928,500617.9895
1531839600000,6707.94,6788.0,6702.93,6775.24,273.6932964,1854337.77
1531836000000,6689.99,6737.34,6689.82,6707.94,229.0189807,1536245.581
1531832400000,6685.98,6697.41,6677.65,6689.99,36.02487153,241006.0303
1531828800000,6662.34,6702.78,6657.66,6685.98,141.6311525,946943.0531
1531825200000,6705.31,6717.42,6662.34,6662.34,357.8113186,2383860.661
1531821600000,6684.24,6711.16,6680.04,6705.31,222.9137357,1494705.701
1531818000000,6718.14,6718.14,6684.24,6684.24,126.6861235,846800.4542
1531814400000,6685.0,6728.93,6685.0,6718.14,25.19765498,169281.3738
1531810800000,6669.89,6691.16,6669.89,6685.0,26.13616272,174720.2478
1531807200000,6689.99,6689.99,6660.0,6669.89,17.76890607,118516.6489
1531803600000,6716.59,6716.59,6680.5,6689.99,38.96630671,260684.2022
1531800000000,6739.98,6754.16,6703.55,6716.59,22.77853993,152994.1135
1531796400000,6734.24,6750.01,6730.5,6739.98,74.5376022,502381.9481
1531792800000,6718.51,6735.0,6718.33,6734.24,41.48447243,279366.3936
1531789200000,6733.25,6742.0,6703.56,6718.51,44.81247475,301073.0597
1531785600000,6729.22,6745.25,6703.75,6733.25,113.2808762,762748.4597
1531782000000,6672.04,6747.65,6671.86,6729.22,91.36171487,614793.079
1531778400000,6655.01,6689.01,6655.01,6672.04,51.69154174,344888.0342
1531774800000,6660.29,6665.0,6649.73,6655.01,65.72358262,437391.0996
1531771200000,6677.74,6686.5,6658.19,6660.29,54.64568329,363956.098
1531767600000,6660.04,6683.71,6634.14,6677.74,75.52088295,504308.8209
1531764000000,6669.36,6693.3,6660.04,6660.04,100.2495902,667666.2807
1531760400000,6615.01,6712.09,6615.01,6669.36,283.7815156,1892641.089
1531756800000,6629.52,6642.09,6607.02,6615.01,137.5566863,909938.8553
1531753200000,6625.0,6643.68,6610.0,6629.52,197.0299316,1306213.872
1531749600000,6581.67,6625.0,6575.22,6625.0,106.0514152,702590.6256
1531746000000,6600.38,6609.73,6573.17,6581.67,190.9352248,1256672.641
1531742400000,6631.76,6632.11,6584.98,6600.38,191.1140142,1261425.117
1531738800000,6542.52,6655.49,6530.28,6631.76,419.2520948,2780379.272
1531735200000,6517.94,6548.23,6489.83,6542.52,390.1404654,2552501.797
1531731600000,6369.16,6529.25,6362.76,6517.94,363.1510802,2366996.952
1531728000000,6360.18,6389.99,6351.66,6369.16,33.67001788,214449.7311
1531724400000,6365.56,6365.88,6360.18,6360.18,10.80407525,68715.86332
1531720800000,6362.05,6372.13,6362.04,6365.56,6.901012353,43928.80819
1531717200000,6349.3,6364.5,6346.0,6362.05,4.818821529,30657.58351
1531713600000,6355.0,6355.0,6343.57,6349.3,3.960449361,25146.08113
1531710000000,6359.96,6360.0,6350.23,6355.0,21.97219816,139633.3193
1531706400000,6344.77,6359.96,6334.47,6359.96,25.45889829,161917.5748
1531702800000,6351.37,6351.37,6344.48,6344.77,10.35612128,65707.2076
